transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,payment_status,source,email_masked,phone_masked,revenue,year,month,month_name,quarter,day_of_week,is_weekend
125,580,Meredith Walker,107,50000.0,Dining Table,Furniture,offline,Chennai,2025-10-13,2,Card,0.25,successful,retail_data1,f29e42c5b06edfce5f57,52c6b9be2a23c70b7fb7,75000.0,2025,10,Oct,4,Monday,False
126,17,Duane Hall,101,250000.0,Laptop,Electronics,online,Bangalore,2026-02-25,1,Card,0.15,successful,retail_data1,ebb6c6dfe3b541831f15,a1e618c2bc197b04f62a,212500.0,2026,2,Feb,1,Wednesday,False
127,115,Linda Graham,101,250000.0,Laptop,Electronics,online,Chennai,2026-03-24,1,UPI,0.4,successful,retail_data1,49c50fed6fc1ee333e01,ebc2d5c5c4850d8135e8,150000.0,2026,3,Mar,1,Tuesday,False
128,710,April Moore,101,250000.0,Laptop,Electronics,offline,Mumbai,2025-07-22,3,Cash,0.3,successful,retail_data1,b114d5e8c557d3ae9fe3,9d53ad1556462e9d1f27,525000.0,2025,7,Jul,3,Tuesday,False
129,150,Donald Bradley,104,8000.0,Shoes,Clothing,offline,Mumbai,2026-01-17,5,Cash,0.4,successful,retail_data1,b074363965b7c1080710,207c4d9c544369b7d4b3,24000.0,2026,1,Jan,1,Saturday,True
130,149,Ashley Mejia,103,1300.0,Shirt,Clothing,online,Chennai,2025-11-23,1,Card,0.15,successful,retail_data1,8318efc7a721b12bf05c,5672302697ad06768432,1105.0,2025,11,Nov,4,Sunday,True
131,274,Joseph Parker,107,50000.0,Dining Table,Furniture,online,Bangalore,2026-01-06,1,UPI,0.15,successful,retail_data1,48aa520cac435014d8e4,e21122cc289f2fc531a0,42500.0,2026,1,Jan,1,Tuesday,False
132,173,Joshua Smith,109,65000.0,Refrigerator,Home Appliances,online,Delhi,2025-06-07,2,UPI,0.4,successful,retail_data1,88c0402c27cfb1655c96,528a7c9968ab7dcdc48f,78000.0,2025,6,Jun,2,Saturday,True
134,702,Robert Jackson,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2025-09-30,1,UPI,0.05,successful,retail_data1,f338814c7e5111e7af69,47971fc8e712a5932d02,14250.0,2025,9,Sep,3,Tuesday,False
135,362,David Wells,101,250000.0,Laptop,Electronics,offline,Bangalore,2025-11-25,5,Cash,0.2,successful,retail_data1,5a56165ec47a3c6bb4e4,f9b574e28937cfb69a24,1000000.0,2025,11,Nov,4,Tuesday,False
136,863,Travis Morgan,101,250000.0,Laptop,Electronics,online,Bangalore,2025-05-24,1,Card,0.15,successful,retail_data1,75e9efdde1cd6badea9f,5ed6ab7bd7470948316c,212500.0,2025,5,May,2,Saturday,True
137,38,Laura Shelton,103,1300.0,Shirt,Clothing,online,Bangalore,2026-02-08,4,Card,0.05,successful,retail_data1,f0127c09f5e3264ee1dd,0ac1400daf009efdf796,4940.0,2026,2,Feb,1,Sunday,True
138,432,Charles Nelson,103,1300.0,Shirt,Clothing,offline,Mumbai,2026-02-22,4,NetBanking,0.4,successful,retail_data1,e55ed831ce8b88594eb5,ee68cdd859c35c2b9ac5,3120.0,2026,2,Feb,1,Sunday,True
139,907,Jeffrey Mccall,109,65000.0,Refrigerator,Home Appliances,online,Hyderabad,2026-02-17,4,NetBanking,0.05,successful,retail_data1,47fe75e59d0acad1a499,29b25225d7cb29e91e6f,247000.0,2026,2,Feb,1,Tuesday,False
140,400,Brenda Johnson,101,250000.0,Laptop,Electronics,online,Chennai,2025-06-09,4,NetBanking,0.1,successful,retail_data1,e6d59c0e946ca57d90e0,2eb84684ce5f29aef20d,900000.0,2025,6,Jun,2,Monday,False
141,180,Chelsea Meyer,103,1300.0,Shirt,Clothing,online,Bangalore,2025-11-07,4,Card,0.1,successful,retail_data1,65b59fa4ffaf267c1492,882f7a8509a691ebeb0a,4680.0,2025,11,Nov,4,Friday,False
142,137,Kathleen Douglas,107,50000.0,Dining Table,Furniture,online,Mumbai,2025-09-26,1,Cash,0.15,successful,retail_data1,3d94779484d91a1ea72c,b365b759b048c99be479,42500.0,2025,9,Sep,3,Friday,False
143,313,Mary Lowe,107,50000.0,Dining Table,Furniture,offline,Delhi,2026-12-04,3,UPI,0.35,successful,retail_data1,27880315cca11c389b4f,b395cc43323d0754f99f,97500.0,2026,12,Dec,4,Friday,False
144,718,Rebecca Mills,103,1300.0,Shirt,Clothing,online,Delhi,2026-03-21,2,Card,0.1,successful,retail_data1,9e7669e24645f0dbaf09,82c65b451066632e5119,2340.0,2026,3,Mar,1,Saturday,True
145,975,Jacqueline Doyle,109,65000.0,Refrigerator,Home Appliances,offline,Hyderabad,2026-01-12,3,Card,0.1,successful,retail_data1,afc12ad7c2b1d3b34e95,66f305b8d02804f64ad0,175500.0,2026,1,Jan,1,Monday,False
146,311,Juan Murphy,103,1300.0,Shirt,Clothing,offline,Bangalore,2025-10-29,2,NetBanking,0.1,successful,retail_data1,51d163013824714cc3d1,fbcd504404553203f004,2340.0,2025,10,Oct,4,Wednesday,False
147,111,Alyssa Mitchell,107,50000.0,Dining Table,Furniture,online,Hyderabad,2025-09-08,4,Card,0.35,successful,retail_data1,4e95d1b9c6953645eeac,cfe2bbaa1c7696362590,130000.0,2025,9,Sep,3,Monday,False
148,139,Melissa Peterson,104,8000.0,Shoes,Clothing,offline,Mumbai,2025-07-09,3,NetBanking,0.25,successful,retail_data1,90c965d07a3fd0bc9810,a603e1b368c7cd2366f2,18000.0,2025,7,Jul,3,Wednesday,False
149,644,John Parrish,102,70000.0,Phone,Electronics,offline,Delhi,2026-04-04,4,Card,0.2,successful,retail_data1,0b27904ae50a57d9b608,1e761dec8f5b4974e4c1,224000.0,2026,4,Apr,2,Saturday,True
150,917,Alexandria Marks,105,45000.0,Tv,Electronics,online,Hyderabad,2025-04-11,2,Cash,0.4,successful,retail_data1,aa68c27cb1ccf0b9000a,20a3c50cfee13be2bdea,54000.0,2025,4,Apr,2,Friday,False
151,294,Jared Moreno,101,250000.0,Laptop,Electronics,online,Hyderabad,2026-04-01,1,NetBanking,0.4,successful,retail_data1,c84e6751a9e92a96a136,86998296118504b2f242,150000.0,2026,4,Apr,2,Wednesday,False
152,171,Michael Church,105,45000.0,Tv,Electronics,online,Hyderabad,2025-06-26,1,NetBanking,0.3,successful,retail_data1,12702c468d94b6b8ed0d,2de84d301041073e4fd7,31500.0,2025,6,Jun,2,Thursday,False
153,1,Karen Pollard,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2026-04-10,3,NetBanking,0.15,successful,retail_data1,38878d194d81226c14a1,057464a3d6737ba91d80,38250.0,2026,4,Apr,2,Friday,False
154,835,Juan Watkins,102,70000.0,Phone,Electronics,online,Delhi,2026-01-31,4,UPI,0.3,successful,retail_data1,c7c332cf10df7af29969,c0f705c9d89b8aeb29cd,196000.0,2026,1,Jan,1,Saturday,True
155,363,Leonard Travis,105,45000.0,Tv,Electronics,online,Delhi,2025-06-07,3,Card,0.1,successful,retail_data1,931d48b3582e271bcc47,b6548790d1aaf877e389,121500.0,2025,6,Jun,2,Saturday,True
156,334,Brenda Gonzales,109,65000.0,Refrigerator,Home Appliances,online,Chennai,2025-05-11,5,Card,0.3,successful,retail_data1,58d1d62c08ac3255fc65,748d389e898db9d623d8,227500.0,2025,5,May,2,Sunday,True
157,39,Megan Jones,102,70000.0,Phone,Electronics,online,Hyderabad,2026-01-03,1,UPI,0.25,successful,retail_data1,ae21c7526e40956821da,139b9514bfd333d1c7e6,52500.0,2026,1,Jan,1,Saturday,True
158,892,Logan Hayes,110,45000.0,Microwave,Home Appliances,offline,Mumbai,2026-02-17,4,Card,0.15,successful,retail_data1,ebfd080deb6edf589d20,1c5dc0bbdf5143c9151d,153000.0,2026,2,Feb,1,Tuesday,False
159,570,Donald Carter,103,1300.0,Shirt,Clothing,offline,Chennai,2025-05-08,1,Cash,0.2,successful,retail_data1,fac4dcc8ab7348aa83d9,635c73bb511bca239f7a,1040.0,2025,5,May,2,Thursday,False
160,152,Levi Leon,109,65000.0,Refrigerator,Home Appliances,online,Chennai,2025-06-06,3,Cash,0.15,successful,retail_data1,cdab3302014cb3c5666e,831d5242f72491db8b23,165750.0,2025,6,Jun,2,Friday,False
161,944,Julie Rodriguez,104,8000.0,Shoes,Clothing,offline,Delhi,2025-08-29,3,Cash,0.1,successful,retail_data1,a6a9fb54d3a08e426816,ca2a3b771f8104043b93,21600.0,2025,8,Aug,3,Friday,False
162,197,Gabriel Mills,103,1300.0,Shirt,Clothing,online,Mumbai,2025-11-15,5,NetBanking,0.25,successful,retail_data1,219bfe91e98f2f52f904,c0853578cf5fd32c713c,4875.0,2025,11,Nov,4,Saturday,True
163,256,Nicole Williams,104,8000.0,Shoes,Clothing,offline,Chennai,2025-10-08,2,NetBanking,0.15,successful,retail_data1,23f282bd744c97705ad2,cb898741e772468d6f8f,13600.0,2025,10,Oct,4,Wednesday,False
164,993,Julie Wade,109,65000.0,Refrigerator,Home Appliances,online,Bangalore,2025-04-21,2,Card,0.2,successful,retail_data1,32ec0365cd83c9ee5025,38b56f8f87453c4ad2b1,104000.0,2025,4,Apr,2,Monday,False
165,525,Laura Barajas,106,80000.0,Sofa,Furniture,offline,Bangalore,2025-08-09,1,Cash,0.05,successful,retail_data1,3579dadb7ec0ea0b8de3,e4df97f449bd6d720ed2,76000.0,2025,8,Aug,3,Saturday,True
166,976,Paula Rogers,101,250000.0,Laptop,Electronics,offline,Chennai,2025-11-13,5,UPI,0.25,successful,retail_data1,e829391271382528f66b,dcf418fea7681f6aea43,937500.0,2025,11,Nov,4,Thursday,False
167,820,Mary Goodwin,103,1300.0,Shirt,Clothing,online,Delhi,2026-03-09,3,Card,0.2,successful,retail_data1,628d076147024f7fae6f,08d049e0458d137a5b36,3120.0,2026,3,Mar,1,Monday,False
168,92,Kelly Chang,101,250000.0,Laptop,Electronics,offline,Chennai,2025-06-03,5,Card,0.25,successful,retail_data1,9c2b8cfe84c4d6e167e4,6e1ca57014f475607a2b,937500.0,2025,6,Jun,2,Tuesday,False
169,721,Robert Villa,102,70000.0,Phone,Electronics,online,Mumbai,2025-10-31,5,Cash,0.35,successful,retail_data1,a7e0df9ca4874d27c554,24627add166f364ea9c0,227500.0,2025,10,Oct,4,Friday,False
170,893,Taylor Walton,110,45000.0,Microwave,Home Appliances,online,Delhi,2025-04-29,4,UPI,0.2,successful,retail_data1,62b55ca9bc80c3d8e2b0,ad1eb1b727a1ffa20e12,144000.0,2025,4,Apr,2,Tuesday,False
171,871,Joel Hall,102,70000.0,Phone,Electronics,online,Chennai,2026-01-20,3,UPI,0.2,successful,retail_data1,c74aa91d88e60dafe563,7e4ac076644a89eb231f,168000.0,2026,1,Jan,1,Tuesday,False
172,5,Kathleen Olson,103,1300.0,Shirt,Clothing,online,Hyderabad,2025-04-16,5,Cash,0.3,successful,retail_data1,37eed92ccb892304f378,026bda2b168f9e8f43ad,4550.0,2025,4,Apr,2,Wednesday,False
173,368,Emily Scott,107,50000.0,Dining Table,Furniture,offline,Mumbai,2026-02-20,4,Card,0.3,successful,retail_data1,3d25dd5d7c1997500967,2cc31136050e336c0bef,140000.0,2026,2,Feb,1,Friday,False
174,97,Joseph Nolan,105,45000.0,Tv,Electronics,online,Bangalore,2025-10-09,2,NetBanking,0.4,successful,retail_data1,fc3683a5d6f99fdecf3b,916f221efdbe67fe3019,54000.0,2025,10,Oct,4,Thursday,False
175,22,James Walters,110,45000.0,Microwave,Home Appliances,online,Chennai,2025-09-13,5,Cash,0.05,successful,retail_data1,ec2d6f294e97b0d6857f,1b3dbe32c59ae3375826,213750.0,2025,9,Sep,3,Saturday,True
176,260,Cynthia Fields,107,50000.0,Dining Table,Furniture,offline,Chennai,2025-09-20,5,Cash,0.4,successful,retail_data1,51eb2cefbc7227dda48d,66962d39c4543f4122fe,150000.0,2025,9,Sep,3,Saturday,True
177,164,Shawn Stewart,107,50000.0,Dining Table,Furniture,online,Chennai,2025-09-04,4,Card,0.05,successful,retail_data1,b49023f0bee370414cd5,2f0f3e3a0481f3f805b3,190000.0,2025,9,Sep,3,Thursday,False
178,288,Darren Parker,102,70000.0,Phone,Electronics,online,Hyderabad,2025-08-07,4,NetBanking,0.35,successful,retail_data1,10e29cbeda48e534b6c5,1c6b185a0db8f11d9f3f,182000.0,2025,8,Aug,3,Thursday,False
179,565,Craig Moore,105,45000.0,Tv,Electronics,offline,Mumbai,2025-08-08,3,Cash,0.2,successful,retail_data1,85a16ee2e4ec76cb62f3,4295a212b6a4b7660445,108000.0,2025,8,Aug,3,Friday,False
180,500,Katelyn Garza,108,15000.0,Mixer Grinder,Home Appliances,offline,Bangalore,2025-12-23,5,Cash,0.1,successful,retail_data1,d3cac2c4d94dc93331a8,d470845b6157a18a74b0,67500.0,2025,12,Dec,4,Tuesday,False
181,693,Joseph Maldonado,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2025-11-27,4,Card,0.4,successful,retail_data1,620906c08a4041373730,970bca3b0713f578a04f,36000.0,2025,11,Nov,4,Thursday,False
182,749,Linda Lara,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2025-04-21,4,Cash,0.1,successful,retail_data1,cb4afee4597a3d0dda92,ba8b5cfbfc420424c52e,234000.0,2025,4,Apr,2,Monday,False
183,348,James Nash,101,250000.0,Laptop,Electronics,online,Chennai,2025-08-27,5,Cash,0.25,successful,retail_data1,d267e2659aadead31909,7ffefc2a172ceacb3477,937500.0,2025,8,Aug,3,Wednesday,False
184,380,Matthew Douglas,102,70000.0,Phone,Electronics,online,Hyderabad,2026-02-17,3,Cash,0.3,successful,retail_data1,f3763c3e2156a341d9c7,630758d278601cb49f73,147000.0,2026,2,Feb,1,Tuesday,False
185,672,Austin Perez,106,80000.0,Sofa,Furniture,online,Delhi,2025-04-27,2,NetBanking,0.4,successful,retail_data1,b439538e82950d728515,8f134ef6e9d9b0bdedf5,96000.0,2025,4,Apr,2,Sunday,True
186,545,Paul Howell,110,45000.0,Microwave,Home Appliances,offline,Hyderabad,2026-03-07,1,UPI,0.3,successful,retail_data1,7e388c44e2b392720aef,93afeb245e23800c1de7,31500.0,2026,3,Mar,1,Saturday,True
187,996,Barbara Morris,101,250000.0,Laptop,Electronics,online,Hyderabad,2026-03-18,3,UPI,0.2,successful,retail_data1,2de9cc6882a7ce0eef9e,38e1210f966b01bd677e,600000.0,2026,3,Mar,1,Wednesday,False
188,200,Miguel Proctor,101,250000.0,Laptop,Electronics,offline,Delhi,2025-11-28,2,Cash,0.3,successful,retail_data1,9e8e3e96cbcc9c7acf49,848265d821133fe23693,350000.0,2025,11,Nov,4,Friday,False
189,585,Clifford Hayes,102,70000.0,Phone,Electronics,offline,Delhi,2025-06-29,4,NetBanking,0.25,successful,retail_data1,e5d9fa281a253d55b442,4b28c9e985d866fc8e87,210000.0,2025,6,Jun,2,Sunday,True
190,843,Chelsea Hester,102,70000.0,Phone,Electronics,online,Bangalore,2025-10-07,3,NetBanking,0.4,successful,retail_data1,ecbc0e35dc196da62094,ad8931d98e1b6732e3fc,126000.0,2025,10,Oct,4,Tuesday,False
191,552,Anthony Cox,107,50000.0,Dining Table,Furniture,offline,Hyderabad,2025-04-26,2,NetBanking,0.15,successful,retail_data1,a2b4db22ca166aed82e4,31c37279fedc9f3bc772,85000.0,2025,4,Apr,2,Saturday,True
192,744,Ashley Hull,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2026-03-07,2,NetBanking,0.05,successful,retail_data1,a1b161599dcfb54b62c6,0faa96da0689508ee358,123500.0,2026,3,Mar,1,Saturday,True
193,243,Christian Martin,101,250000.0,Laptop,Electronics,offline,Delhi,2025-07-10,2,Card,0.1,successful,retail_data1,e5c34d6186b0f45bd513,ed908e192eafa8c3da8c,450000.0,2025,7,Jul,3,Thursday,False
194,56,Joshua Li,103,1300.0,Shirt,Clothing,offline,Bangalore,2025-10-26,5,UPI,0.3,successful,retail_data1,e7f7250df6a5cfc0511f,9abb6a33c2aac1683c03,4550.0,2025,10,Oct,4,Sunday,True
195,511,Eric Johnson,102,70000.0,Phone,Electronics,online,Hyderabad,2026-12-02,5,Cash,0.1,successful,retail_data1,1ce4fbce9a7504593cc7,560057dba8158c2d3abb,315000.0,2026,12,Dec,4,Wednesday,False
196,248,Anthony Henry,109,65000.0,Refrigerator,Home Appliances,offline,Hyderabad,2025-10-31,5,NetBanking,0.25,successful,retail_data1,3decb182b6f79687e4a6,98d08515b4cf510e64f8,243750.0,2025,10,Oct,4,Friday,False
197,344,Brian Wells,101,250000.0,Laptop,Electronics,online,Chennai,2025-05-29,1,NetBanking,0.2,successful,retail_data1,d3576764638ccac80ca0,b3238c429278e86bb5d4,200000.0,2025,5,May,2,Thursday,False
198,263,Joshua Anderson,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2026-02-20,2,NetBanking,0.25,successful,retail_data1,6aac9df6376ca8fcb39e,829a5379a6edea428db1,22500.0,2026,2,Feb,1,Friday,False
199,628,Kelly Turner,102,70000.0,Phone,Electronics,offline,Chennai,2025-09-12,3,UPI,0.15,successful,retail_data1,32f4726443565b047277,c34fa560dde75ef9ce08,178500.0,2025,9,Sep,3,Friday,False
200,76,Cindy Lewis,105,45000.0,Tv,Electronics,offline,Chennai,2025-04-27,1,Cash,0.4,successful,retail_data1,ed29090e1794416eed67,4c19e6787a0fef42176a,27000.0,2025,4,Apr,2,Sunday,True
201,951,Richard Miller,103,1300.0,Shirt,Clothing,offline,Mumbai,2025-12-16,3,Card,0.25,successful,retail_data1,fd4e3836a31a99f33b38,e6d3207cd38a140d04f4,2925.0,2025,12,Dec,4,Tuesday,False
202,362,David Wells,108,15000.0,Mixer Grinder,Home Appliances,offline,Bangalore,2025-05-05,5,Cash,0.05,successful,retail_data1,5a56165ec47a3c6bb4e4,f9b574e28937cfb69a24,71250.0,2025,5,May,2,Monday,False
203,929,Charles Key,103,1300.0,Shirt,Clothing,offline,Delhi,2025-07-26,1,Cash,0.35,successful,retail_data1,77b081a30b2b156778aa,2c7e14142373ee3f0154,845.0,2025,7,Jul,3,Saturday,True
204,988,John Thomas,107,50000.0,Dining Table,Furniture,online,Delhi,2025-09-27,4,NetBanking,0.2,successful,retail_data1,9137fdca7f564c9993f7,6c89bd477689efb23b30,160000.0,2025,9,Sep,3,Saturday,True
205,288,Darren Parker,104,8000.0,Shoes,Clothing,online,Hyderabad,2025-08-06,3,NetBanking,0.25,successful,retail_data1,10e29cbeda48e534b6c5,1c6b185a0db8f11d9f3f,18000.0,2025,8,Aug,3,Wednesday,False
206,258,Larry Taylor,106,80000.0,Sofa,Furniture,offline,Chennai,2025-11-24,5,UPI,0.2,successful,retail_data1,02d9817a2e3d817e654c,11d7177cc9a037be6acb,320000.0,2025,11,Nov,4,Monday,False
207,710,April Moore,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2025-05-01,1,UPI,0.25,successful,retail_data1,b114d5e8c557d3ae9fe3,9d53ad1556462e9d1f27,11250.0,2025,5,May,2,Thursday,False
208,91,Christopher Martin,101,250000.0,Laptop,Electronics,online,Bangalore,2025-07-09,5,Cash,0.4,successful,retail_data1,b9e0c2d9c676a022ecfc,060ef36a5db091da7195,750000.0,2025,7,Jul,3,Wednesday,False
209,392,Jeffery Wallace,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2026-02-23,3,UPI,0.25,successful,retail_data1,07e82438d16697e63046,03dd2b3681430b77e388,33750.0,2026,2,Feb,1,Monday,False
210,261,Ronnie Martin,110,45000.0,Microwave,Home Appliances,online,Bangalore,2026-03-26,1,Cash,0.05,successful,retail_data1,62ab53d06a5c0dbcac33,13980bde3684b453b33f,42750.0,2026,3,Mar,1,Thursday,False
211,576,Angela Weiss,102,70000.0,Phone,Electronics,online,Delhi,2025-12-28,4,NetBanking,0.35,successful,retail_data1,25a9d1c837f4bf2812bc,9a33d413cd448529c87b,182000.0,2025,12,Dec,4,Sunday,True
212,247,David Cherry,101,250000.0,Laptop,Electronics,offline,Bangalore,2025-06-02,3,UPI,0.3,successful,retail_data1,9c946e82b017f71f88ec,73786740821acf1c9b96,525000.0,2025,6,Jun,2,Monday,False
213,659,Jason Liu,110,45000.0,Microwave,Home Appliances,offline,Chennai,2025-11-13,3,NetBanking,0.25,successful,retail_data1,534588048e9d43eee987,3b8530e5a3cab738be32,101250.0,2025,11,Nov,4,Thursday,False
214,81,Michael Wagner,105,45000.0,Tv,Electronics,offline,Chennai,2025-07-13,5,UPI,0.15,successful,retail_data1,fe30f3915ecc2c76aef2,f4aa0738b01225a01111,191250.0,2025,7,Jul,3,Sunday,True
215,904,Audrey Skinner,101,250000.0,Laptop,Electronics,offline,Bangalore,2026-01-25,4,Card,0.35,successful,retail_data1,edb4f0e2052f39056150,69b9abd15c371050f1d3,650000.0,2026,1,Jan,1,Sunday,True
216,796,Jasmine Lopez,110,45000.0,Microwave,Home Appliances,offline,Bangalore,2026-03-29,4,Cash,0.15,successful,retail_data1,3b56ffa6073a1eb2ded4,19d6580fc4536762afcd,153000.0,2026,3,Mar,1,Sunday,True
217,763,David Howard,110,45000.0,Microwave,Home Appliances,offline,Delhi,2026-04-08,5,Cash,0.15,successful,retail_data1,63243b95cc98e32e940d,3ef31d3f84be7760ea9d,191250.0,2026,4,Apr,2,Wednesday,False
218,774,Antonio Evans,101,250000.0,Laptop,Electronics,offline,Hyderabad,2025-09-17,1,Cash,0.05,successful,retail_data1,eff10c82064736299a4a,f19d4d1f323454a940d1,237500.0,2025,9,Sep,3,Wednesday,False
219,560,Anthony Lawrence,102,70000.0,Phone,Electronics,offline,Hyderabad,2025-04-07,5,NetBanking,0.3,successful,retail_data1,ab06975a3ca9f219c529,84a3fd3dda3f9fd46679,245000.0,2025,4,Apr,2,Monday,False
220,107,Cory Tyler,105,45000.0,Tv,Electronics,online,Chennai,2026-04-07,1,UPI,0.05,successful,retail_data1,7db78a0301618c6cbbea,81e9bc1e997a942c5b7a,42750.0,2026,4,Apr,2,Tuesday,False
221,298,Ryan Massey,109,65000.0,Refrigerator,Home Appliances,offline,Delhi,2026-02-15,3,UPI,0.05,successful,retail_data1,f2df03e7510fbf2bd2fe,4901076a899958a2dc49,185250.0,2026,2,Feb,1,Sunday,True
222,953,Adam Taylor,103,1300.0,Shirt,Clothing,online,Bangalore,2025-07-20,2,UPI,0.25,successful,retail_data1,613707aad3a712a9d1fe,1e0ab772edac31cb7963,1950.0,2025,7,Jul,3,Sunday,True
223,189,Melinda Rodriguez,108,15000.0,Mixer Grinder,Home Appliances,online,Chennai,2026-01-25,5,Cash,0.15,successful,retail_data1,b3a17d24e65cc625ca47,20b417e9a5f1f575b022,63750.0,2026,1,Jan,1,Sunday,True
224,682,Crystal Mccarthy,106,80000.0,Sofa,Furniture,online,Delhi,2025-07-03,5,Card,0.35,successful,retail_data1,606eac1372fd4d40d2f2,181e357643ad8c32f1bc,260000.0,2025,7,Jul,3,Thursday,False
225,987,Daniel Harper,110,45000.0,Microwave,Home Appliances,offline,Delhi,2025-09-22,5,NetBanking,0.3,successful,retail_data1,6e54d96bc2dd7786b39b,fdea2dd5b12b78bf4657,157500.0,2025,9,Sep,3,Monday,False
226,699,Kristin Hawkins,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2025-05-05,5,Cash,0.4,successful,retail_data1,e471618908bd1db4a654,7dc0c9d91107a3d28e48,195000.0,2025,5,May,2,Monday,False
227,154,Michael Smith,104,8000.0,Shoes,Clothing,online,Chennai,2026-03-17,2,Card,0.05,successful,retail_data1,d8958404f26ef69cb636,2c71f17facc3d2b57537,15200.0,2026,3,Mar,1,Tuesday,False
228,911,Kelly Le,102,70000.0,Phone,Electronics,online,Delhi,2025-10-26,2,UPI,0.2,successful,retail_data1,cbffc93beafe626b9849,93f098be2468ef8fb9f5,112000.0,2025,10,Oct,4,Sunday,True
229,207,Tonya Lopez,105,45000.0,Tv,Electronics,offline,Bangalore,2025-09-18,5,Card,0.15,successful,retail_data1,e6c2ad62d4f046d746d1,889a88820e8d20c2334a,191250.0,2025,9,Sep,3,Thursday,False
230,417,Kristina Lewis,110,45000.0,Microwave,Home Appliances,offline,Delhi,2025-06-27,1,Cash,0.25,successful,retail_data1,fd426419a08291b763b8,365bfb75573244bd90bf,33750.0,2025,6,Jun,2,Friday,False
231,431,Tracie Kim,103,1300.0,Shirt,Clothing,online,Bangalore,2025-07-12,4,Cash,0.25,successful,retail_data1,ea820d3d630b7ac55cb8,2291393a713b475809b7,3900.0,2025,7,Jul,3,Saturday,True
232,54,Jessica Hernandez,110,45000.0,Microwave,Home Appliances,offline,Hyderabad,2025-07-08,5,NetBanking,0.25,successful,retail_data1,c2484578a36fec04c41a,39d75dfca19354660321,168750.0,2025,7,Jul,3,Tuesday,False
233,107,Cory Tyler,108,15000.0,Mixer Grinder,Home Appliances,offline,Chennai,2026-01-24,4,UPI,0.35,successful,retail_data1,7db78a0301618c6cbbea,81e9bc1e997a942c5b7a,39000.0,2026,1,Jan,1,Saturday,True
234,320,Stephen Tyler,107,50000.0,Dining Table,Furniture,offline,Hyderabad,2025-09-30,4,Cash,0.35,successful,retail_data1,04f13add35a131df814b,eb31c2e9fd53d8ab102d,130000.0,2025,9,Sep,3,Tuesday,False
235,597,Paul Foster,106,80000.0,Sofa,Furniture,offline,Bangalore,2025-08-03,1,Cash,0.1,successful,retail_data1,8b1cdb86a3cad1450a13,0c855a7fb8a5b435096e,72000.0,2025,8,Aug,3,Sunday,True
236,197,Gabriel Mills,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2026-02-17,3,Card,0.15,successful,retail_data1,219bfe91e98f2f52f904,c0853578cf5fd32c713c,165750.0,2026,2,Feb,1,Tuesday,False
237,97,Joseph Nolan,105,45000.0,Tv,Electronics,offline,Bangalore,2026-01-22,5,Cash,0.05,successful,retail_data1,fc3683a5d6f99fdecf3b,916f221efdbe67fe3019,213750.0,2026,1,Jan,1,Thursday,False
